JobNum,PartNum,Description,OpID,Qty
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",Cell3VF3,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",DEBUR,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",INSRT,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",MARK,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",QAFNL,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",CNPT1,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",BLKLIN,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",CLEAN_IP,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",SHIP,10
P464470,"0042-36491, Rev 01","CATCH CUP BACK,GRIPPER DRIVE, FINALCLEAN, LKP",N/A,10
P464471,"0022-81989, Rev 01","SPACER BOARD, PCB,            300MM ATM",N/A,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",BNDS,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",TRIM,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",Cell3VF3,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",DEBUR,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",MARK,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",WELD,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",CMM_PRO,100
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",QAFNL,100
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",CNPT1,200
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",BLKLIN,130
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",CLEAN_IP,20
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",SHIP,10
P464475,"0042-37587, Rev 03","TOP COVER, ARM, CATALYST, LK",N/A,100
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",Cell1VF3,200
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",Cell6UMC,100
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",DEBUR,48
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",QAIPI,100
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",PULLM,500
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",SBOND,50
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",WELD,50
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",LEAKV,50
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",APPLY,50
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",QAFNL,30
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",CLES,30
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",BLKLIN,20
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",CLEAN_IP,100
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",BG&TG,200
P464496,"0051-46163, Rev 02","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",N/A,150
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",Cell1VF3,30
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",Cell6UMC,30
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",DEBUR,30
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",QAIPI,30
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",PULLM,30
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",SBOND,50
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",WELD,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",LEAKV,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",APPLY,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",QAFNL,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",CLES,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",BLKLIN,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",CLEAN_IP,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",BG&TG,20
P464497,"0051-46164, Rev 01","WLDMNT, EXHST-2, TOP, FINAL CLEAN, CLEANER,RLKP",N/A,20
P464501,"0022-83461, Rev 01","TOP COVER, WFIB",SHIP,20
P464501,"0022-83461, Rev 01","TOP COVER, WFIB",N/A,20
P464501,"0022-83461, Rev 01","TOP COVER, WFIB",QAFNL,20
P464503,"0042-35578, Rev 02","BASE, CARRIER FILM INSTALL JIG, HPC",N/A,10
P464503,"0042-35578, Rev 02","BASE, CARRIER FILM INSTALL JIG, HPC",BG&TG,10
P464515,"853-134798-010,Rev D",EFIX Assembly No.,QAFNL,5
P464515,"853-134798-010,Rev D",EFIX Assembly No.,SHIP,5
P464515,"853-134798-010,Rev D",EFIX Assembly No.,N/A,5
P464515,"853-134798-010,Rev D",EFIX Assembly No.,ASMBL,5
P464522,"713-252940-002,Rev A","BLK, ESC CLEANING FXTR",QAIPI,5
P464522,"713-252940-002,Rev A","BLK, ESC CLEANING FXTR",CLEANVC,5
P464522,"713-252940-002,Rev A","BLK, ESC CLEANING FXTR",QAFNL,6
P464522,"713-252940-002,Rev A","BLK, ESC CLEANING FXTR",STOCK,6
P464522,"713-252940-002,Rev A","BLK, ESC CLEANING FXTR",N/A,200
P464522,"713-252940-002,Rev A","BLK, ESC CLEANING FXTR",INSRT,200
P464580,"0042-37943, Rev 01","FINAL CLEAN PROCESS TANK, MACHINED",N/A,78
P464581,"0042-37946, Rev 01","PROCESS TANK, WELDED          BLANK",QAFNL,78
P464581,"0042-37946, Rev 01","PROCESS TANK, WELDED          BLANK",STOCK,78
P464581,"0042-37946, Rev 01","PROCESS TANK, WELDED          BLANK",N/A,78
P464581,"0042-37946, Rev 01","PROCESS TANK, WELDED          BLANK",LEAK,30
P464589,"0022-04678, Rev 05","BEARING, GIMBAL, PAD          CONDITIONER, POLISHER",CLEP,6
P464589,"0022-04678, Rev 05","BEARING, GIMBAL, PAD          CONDITIONER, POLISHER",BLKLIN,5
P464589,"0022-04678, Rev 05","BEARING, GIMBAL, PAD          CONDITIONER, POLISHER",BG&TG,5
P464589,"0022-04678, Rev 05","BEARING, GIMBAL, PAD          CONDITIONER, POLISHER",N/A,5
P464693,"0200-02264, Rev 05","COVER, HEATER DRIVER.         MODULAR CH. WXZ300MM",QAFNL,5
P464693,"0200-02264, Rev 05","COVER, HEATER DRIVER.         MODULAR CH. WXZ300MM",STRPF,5
P464693,"0200-02264, Rev 05","COVER, HEATER DRIVER.         MODULAR CH. WXZ300MM",QAFAI,10
P464693,"0200-02264, Rev 05","COVER, HEATER DRIVER.         MODULAR CH. WXZ300MM",BG&TG,10
P464693,"0200-02264, Rev 05","COVER, HEATER DRIVER.         MODULAR CH. WXZ300MM",N/A,5
P464705,"713-A12629-001,Rev C","GD, CHMBR",SHIP,5
P464705,"713-A12629-001,Rev C","GD, CHMBR",N/A,5
P464714,"713-460847-001,Rev E1","PLATE, MOUNTING VDS MANIFOLD, A6",QAFAI,20
P464714,"713-460847-001,Rev E1","PLATE, MOUNTING VDS MANIFOLD, A6",QAFNL,20
P464714,"713-460847-001,Rev E1","PLATE, MOUNTING VDS MANIFOLD, A6",SHIP,10
P464714,"713-460847-001,Rev E1","PLATE, MOUNTING VDS MANIFOLD, A6",N/A,10
P464864,"713-254628-132, Rev A","SLV,HOLE,INNER,FLANGE",QAIPI,10
P464864,"713-254628-132, Rev A","SLV,HOLE,INNER,FLANGE",CLEANSP,4
P464864,"713-254628-132, Rev A","SLV,HOLE,INNER,FLANGE",QAFNL,5
P464864,"713-254628-132, Rev A","SLV,HOLE,INNER,FLANGE",BG&TG,5
P464864,"713-254628-132, Rev A","SLV,HOLE,INNER,FLANGE",N/A,10
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",Cell3VF3,10
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",ANNEA,100
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",DEBUR,100
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",CLC30,200
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",QAIPI,200
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",PFIT,242
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",CLEAN,1
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",QAFNL,1
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",SHIP,2
P464868,"K17208827, Rev C","Housing, Anode, 200 Proc Cell, Seal",N/A,2
P464968,AXX0037B,"BUMPER, STOP",MARK,2
P464968,AXX0037B,"BUMPER, STOP",QAFNL,2
P464968,AXX0037B,"BUMPER, STOP",BG&TG,80
P464968,AXX0037B,"BUMPER, STOP",N/A,20
P465006,"0022-42434, Rev 05","PLUG, ESC MOUNTING SCREW, HYBRID",QAFNL,20
P465006,"0022-42434, Rev 05","PLUG, ESC MOUNTING SCREW, HYBRID",CNPT2,20
P465006,"0022-42434, Rev 05","PLUG, ESC MOUNTING SCREW, HYBRID",BLKLIN,20
P465006,"0022-42434, Rev 05","PLUG, ESC MOUNTING SCREW, HYBRID",CLEAN_IP,410
P465006,"0022-42434, Rev 05","PLUG, ESC MOUNTING SCREW, HYBRID",BG&TG,400
P465006,"0022-42434, Rev 05","PLUG, ESC MOUNTING SCREW, HYBRID",N/A,400
P465008,"0190-85311, Rev 02","BRUSH CONDITIONER DISK,175MM, PB33R TYPE",QAFNL,60
P465008,"0190-85311, Rev 02","BRUSH CONDITIONER DISK,175MM, PB33R TYPE",SHIP,30
P465008,"0190-85311, Rev 02","BRUSH CONDITIONER DISK,175MM, PB33R TYPE",N/A,80
P465008,"0190-85311, Rev 02","BRUSH CONDITIONER DISK,175MM, PB33R TYPE",ASMBL_NC,80
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",QAFNL,80
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",INSRT,70
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",MARK,20
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",CLES,20
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",BLKLIN,10
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",CLEAN_IP,10
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",SHIP,10
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",N/A,70
P465025,"0042-37405, Rev 02","0042-37405, Rev 01",SubCA,70
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",QAFNL,100
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",INSRT,100
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",MARK,9
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",CLES,80
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",BLKLIN,10
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",CLEAN_IP,10
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",SHIP,20
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",N/A,10
P465028,"0042-37406, Rev 02","BASE PLATE, CLNR-RIGHT",SubCA,10
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",QAFNL,20
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",INSRT,20
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",MARK,10
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",CLES,10
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",BLKLIN,20
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",CLEAN_IP,20
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",SHIP,50
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",N/A,50
P465029,"0042-37427, Rev 01","BASE PLATE, FIXTURE,          IFP PLH, LK3.0 POLISHER",SubCA,60
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",QAFNL,60
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",INSRT,12
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",MARK,12
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",CLES,100
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",BLKLIN,2
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",CLEAN_IP,4
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",SHIP,4
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",N/A,1
P465030,"0042-37430, Rev 01","BASE PLATE, FIXTURE           CLR SIDE, IFP PLH, LK3.0 POLISHER",SubCA,30
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,Cell1VF3,30
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,Cell3VF3,6
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,DEBUR,6
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,QAIPI,1
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,ASMBL,1
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,CNPT1,1
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,BLKLIN,2
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,QAFNL,10
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,SHIP,10
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,N/A,4
P465031,"0041-64828, Rev 05",ASSEMBLY BAFFLE AC PLUG,Cell6UMC,4
P465033,"0022-23747, Rev 03","Safety Cover, HTR Lift, Producer GT",MARK,4
P465033,"0022-23747, Rev 03","Safety Cover, HTR Lift, Producer GT",QAFNL,18
P465033,"0022-23747, Rev 03","Safety Cover, HTR Lift, Producer GT",SHIP,6
P465033,"0022-23747, Rev 03","Safety Cover, HTR Lift, Producer GT",N/A,6
P465064,"0022-81984, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",QAFNL,6
P465064,"0022-81984, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",BG&TG,6
P465064,"0022-81984, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",N/A,3
P465065,"0022-81985, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",QAFNL,3
P465065,"0022-81985, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",BG&TG,10
P465065,"0022-81985, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",N/A,10
P465066,"0022-81986, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",QAFNL,40
P465066,"0022-81986, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",BG&TG,2
P465066,"0022-81986, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",N/A,50
P465067,"0022-81987, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",QAFNL,50
P465067,"0022-81987, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",BG&TG,1
P465067,"0022-81987, Rev 03","SPONGE, NOISE REDUCTION SOURCE SHILED",N/A,1
P465102,"0022-10937, Rev 03","BRKT, LDM BULKHEAD BRIDGE, RW-DUAL-CMP",Cell1VF3,1
P465102,"0022-10937, Rev 03","BRKT, LDM BULKHEAD BRIDGE, RW-DUAL-CMP",DEBUR,300
P465102,"0022-10937, Rev 03","BRKT, LDM BULKHEAD BRIDGE, RW-DUAL-CMP",MARK,200
P465102,"0022-10937, Rev 03","BRKT, LDM BULKHEAD BRIDGE, RW-DUAL-CMP",QAFNL,60
P465102,"0022-10937, Rev 03","BRKT, LDM BULKHEAD BRIDGE, RW-DUAL-CMP",SHIP,60
P465102,"0022-10937, Rev 03","BRKT, LDM BULKHEAD BRIDGE, RW-DUAL-CMP",N/A,40
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",QAFNL,30
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",CNPT1,15
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",BLKLIN,15
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",CLEAN_IP,50
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",SHIP,20
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",N/A,20
P465131,"0042-36748, Rev 02","CABLE GUIDE PLATE,VHTDT-ESC, 300MM",MARK,10
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",MARK,200
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",QAFNL,25
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",CNPT1,5
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",BLKLIN,5
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",CLEAN_IP,2
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",SHIP,2
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",N/A,20
P465132,"0042-37610, Rev 02","CABLE TRAY, VHTDT-ESC,300MM",QAIPI,10
P465169,"0010-50933, Rev 04","SOURCE UNIVERSAL, 300MM ENDURA2",CLEAN,50
P465169,"0010-50933, Rev 04","SOURCE UNIVERSAL, 300MM ENDURA2",QAFNL,100
P465169,"0010-50933, Rev 04","SOURCE UNIVERSAL, 300MM ENDURA2",SHIP,100
P465169,"0010-50933, Rev 04","SOURCE UNIVERSAL, 300MM ENDURA2",N/A,50
P465169,"0010-50933, Rev 04","SOURCE UNIVERSAL, 300MM ENDURA2",ASMBL,20
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,MASK,50
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,ROUT,50
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,ASMBL,80
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,SAND,10
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,SBOND,20
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,ROUT,20
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,DEBUR,20
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,SBOND,20
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,QAIPI,70
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,CLEAN,150
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,MARK,20
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,QAFNL,40
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,STOCK,64
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,N/A,64
P465170,"0041-45065, Rev 02",COVER ASSY  MOLDED DOUBLE LAYER SOURCE 300MM NL,HTTRM,20
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",DEBUR,20
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",STRPF,100
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",SBOND,7
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",QAIPI,20
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",MARK,100
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",CLEANVC,20
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",QAFNL,20
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",SHIP,10
P465187,"713-287282-008,Rev A","COV,SPLASH GURAD, EIOC(.125 THK)",N/A,10
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",Cell3VF3,10
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",Cell1VF3,20
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",DEBUR,20
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",INSRT,30
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",QAIPI,200
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",SAND,60
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",POLSH,50
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",VPPOL,50
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",TAPE,30
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",QAFNL,100
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",SHIP,150
P465230,"0041-84887, Rev 04","CLEAR LID, CENTRIS PROCESS CHAMBER PORT, DUAL GATE",N/A,50
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",Cell6UMC,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",Cell1VF3,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",Cell1VF3,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",Cell6UMC,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",Cell3VF3,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",DEBUR,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",QAIPI,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",QAFAI,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",SubCA,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",QAFNL,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",SHIP,20
P465240,"713-267765-001,Rev B","Tool, Cup Rebuild, Bus Removal, QD, 300MM",N/A,20
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",BLANK,5
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",DRAPE,6
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",BNDS,200
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",Cell7UMC,200
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",DEBUR,30
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",MARK,6
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",CMM_PRO,6
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",QAFNL,5
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",CNPT1,10
P465263,"0022-50387, Rev 03","PINCH GUARD, HEATER LIFT, COOLED FLANGE, HT MCXT, E2, 300MM",BLKLIN,10
